subscription_id,user_id,plan,start_date,end_date,mrr
a3c7b2f7-fe28-43d2-8ee4-6eaafb16af1b,79a41734-319d-4a2b-b6a9-4ad924f69463,basic,2026-05-21,,19
fcf3cc67-f6fd-4083-9a57-c4bc8f0c86e8,0b46a0df-3206-45fa-b526-eff3612158b6,basic,2025-10-25,2026-01-19,19
ed66211a-b5e9-409f-bd78-5dba8b3e3c72,9bee0dc6-c22c-44da-9c9d-09776e69f673,pro,2025-08-10,,49
5e895c1d-27db-4e49-9d90-ac5e56801e7a,c8be6a4e-c933-4bfd-a97f-52757335057e,basic,2026-06-24,,19
05404dfe-230a-48a8-b100-c73161476895,95275464-828c-49b9-b507-b8973b0cfca4,pro,2025-10-19,,49
9ee29db9-c19c-42e6-8bd9-0e6ad55bd648,26c8c4a2-adcf-48d2-be94-35413ed33e2e,basic,2025-11-16,,19
d332f883-cc0f-43bf-a7db-128fc60b0938,58c56688-5260-449e-a54b-5307acc801ff,basic,2026-04-29,,19
8f09b54b-d0e1-46b0-b617-f32ac788695c,7880a13d-67a6-471a-b306-ded24d00de88,basic,2025-12-30,2026-06-07,19
e716aa52-27c6-42d5-b2d2-a4b54572c8ca,b6bf8779-357a-4634-9436-84276438e0f6,enterprise,2026-06-08,,199
da2dc8a8-616f-4d57-b1a7-9ac7d8e84e2f,47d22fae-a49f-4ba4-847d-611987ee05c0,basic,2025-07-05,2025-11-14,19
872babd8-decb-4068-85e8-5d355c92c550,0e4d9c4e-b5fa-49a4-9452-e7d6488fc295,basic,2026-03-03,,19
d8eacda6-684d-464b-982a-aae850e45d48,51f8f572-9865-4062-9b00-a94033512243,enterprise,2026-03-03,,199
a87f6b72-b4a5-473f-973d-6f48abeef61c,1192d240-13bc-48fc-b5f5-7e6e6d7a86da,basic,2026-02-06,,19
67eeb34e-001d-4086-8b19-cdcc71b0b61f,0ed3f95a-ff04-444b-96c2-3340a6417136,basic,2025-08-26,,19
2a5c9523-48ee-4fb1-9c24-cd0172cf1f37,9755dde0-c60a-4ad5-a479-53291eba0f81,basic,2025-07-27,,19
234f9dba-824a-4e1b-8ee1-b54a93346159,235b7f4c-8669-477e-b6a3-1f6326d5f1d5,enterprise,2025-09-21,,199
76a30c98-80db-4d4a-b7b6-f41fdc1d31e5,dd5972d0-af44-476c-8fca-f15bda810120,basic,2025-09-11,,19
54e8de4e-0cbf-400a-9aec-a851e87545bc,8ecdd826-899c-4c92-8c70-a9af307fb080,pro,2026-03-31,2026-08-31,49
d6335ace-6fda-42e6-9643-ec49a6c3ba8e,530747e0-75fe-426d-8a92-63bb0126b9dd,pro,2026-04-30,,49
683f5767-0d7b-4140-b590-317cd3d95417,6afb5a99-a234-45d6-be7b-1430048276fb,pro,2025-09-09,,49
e3dd9c1e-068c-4a85-87ab-146865fc14a8,d53dbca9-39fd-4b6e-b850-5276a763ac52,basic,2026-04-28,,19
9a7928e8-d8ba-4581-bc7a-321765b9ec84,abfb5fc7-6ae7-4b00-98e1-82e7385c9c99,basic,2026-04-30,,19
495fe10b-c6b6-48ee-82ec-c13a983cee76,611285cb-8449-402c-a287-2df571b3a6ee,basic,2026-03-18,,19
41bbb8e8-8c3b-4b21-8c55-32bb45365ae1,03c85b74-f89f-4f68-9edb-df33717e6b2f,pro,2025-11-24,,49
9adeda1a-e4c1-482f-9e00-98b01ead2140,2db0a574-c514-4d63-aff4-5ecc738daf02,basic,2026-01-11,2026-03-21,19
ccc53404-3b53-426f-8254-ba8121319017,0aa60a19-e7ab-4a72-ab39-ac3fad7703e6,pro,2026-03-15,2026-08-13,49
a3e32063-da53-4317-82d6-998a60e6abff,d426c02c-f478-4a52-80a1-1808756208b6,basic,2026-02-13,,19
609420e1-72b9-4936-b10e-67d9fb4aab28,e0458612-9947-4e3a-bb44-9dcfbe83bd60,pro,2026-01-30,,49
5f3eebca-5ee7-4400-8c7b-0a061c0d3d74,78b4ca22-5196-4af2-976c-1255f74f3716,enterprise,2026-06-14,,199
732da328-870f-4ffe-86a8-2218272de3a0,89b7e270-e9a8-46ac-abd1-04fb7aa90f8b,basic,2026-05-16,2026-09-01,19
2efc5aac-e707-4fab-bace-f147c014c3ea,39e944d0-3bd5-46a7-8893-79db9fd24373,basic,2026-03-23,,19
e8004943-cced-488f-8e91-64603dd57b33,07dea051-4553-4885-8aea-3082d0d64dac,basic,2025-09-21,,19
3a4addfa-d716-4f59-a2a7-6913f8c8d89d,cbdb0954-064b-4745-b80c-7e374678b424,pro,2025-12-07,,49
6bcb8abb-1437-42bb-a7e5-8c8f204e1650,76d0fb85-37c3-47ec-af90-45bb5e206a97,enterprise,2026-01-27,,199
45bab8f1-92ae-405f-86a7-3905c0d65124,b8632913-3f8d-46bc-8c13-0aab2ce6559c,basic,2025-11-13,,19
6c1c3999-3fed-4f36-90eb-5af364e9fec2,ca553306-58f7-4a9c-b0ab-d6ebfd7ab568,basic,2025-10-07,,19
c5eccdca-70f9-4ee9-a685-b7838f5ee2f1,d58dcb41-9807-4e64-986f-0f312cc9536f,basic,2026-01-21,2026-06-10,19
846dc275-3470-4fd7-aaf7-d58665d137fd,3493563b-0be1-43b6-9ee6-aa2c095fe7bf,basic,2025-06-30,2025-10-11,19
c5d2dc6f-9be9-4505-a414-17c75ab0369f,ed074b1e-2a6e-4f73-b506-a1205c9746e3,enterprise,2025-06-25,,199
b46c402a-603f-449c-859c-6b6d07a9aa07,64084ca7-47ab-4465-ae0f-5cf1f6270da9,pro,2025-08-19,,49
af991a4b-da80-4b2a-96fb-4fb91154d199,29d445f9-ce50-4546-b06b-39c1acca1558,basic,2025-12-29,,19
65e3812d-e089-4772-9c86-c4e4fba05cf8,448b5c9f-cdb7-4a4c-aa70-da4263c61cc4,basic,2026-02-23,,19
9245c541-c54e-4885-a092-a4a02abfa9e7,e453e70f-83e1-4654-b2de-88e3500b171f,basic,2026-05-03,,19
0e617dd9-b1ca-4075-80bb-e30367392ff8,edb41a66-7210-4b78-8a4b-119662e89a88,basic,2025-11-14,,19
47f68b0c-b721-4cc6-9227-572832526071,c2d88e8c-f2e0-4503-ad86-62b5e2b8a031,basic,2026-05-28,,19
1ef62950-83c4-4382-80a2-1d716f65cae8,e16b3c0a-a574-4605-b60c-e76acf27b60e,enterprise,2025-08-18,,199
85a62c45-5e92-42f6-b2d4-f0ed4e84b01f,671c286c-6511-4831-bcf0-5b4d422653aa,basic,2025-07-29,,19
11be1fff-41bc-4ef0-a5d4-b6b8034eaec6,af95bd7b-fba4-4fe2-a555-2c8d9e47dcd8,enterprise,2025-06-23,,199
c24b8a4d-8c55-455f-860f-0f051284830e,dae04a07-9653-44f6-bde9-f665d0aa3fd6,basic,2025-11-19,,19
be8648d0-10d6-4d30-a1e3-b14a64935c12,5a3e7072-0a89-4933-a7bc-58018aad7e94,basic,2026-05-14,,19
7d06c8e9-ab05-4778-a518-3f7da2066a20,2fdc609c-76d6-49fe-9014-33dc441ab7b0,basic,2026-03-20,,19
832980e0-358e-460d-bf5e-581692ee4e06,03bc87f0-5ff4-42bd-b0a8-54f92464a80c,basic,2025-10-13,2025-12-20,19
9161b961-9d1b-4e51-8614-8cca09fed216,4ca5431c-8cd9-4c20-9a73-c50de26432f8,basic,2025-12-20,,19
2e2a7c17-39d3-4039-afd2-26e3fa5a84c4,f9acef6a-d910-4b43-83db-dfec4b118a47,pro,2025-10-04,,49
1554d0f2-3597-49bf-b534-0f919242dc9e,977db9d9-0dc9-41e7-83d8-559d5224bdf3,enterprise,2025-11-01,2025-12-24,199
d73b387e-18b8-4341-a3c7-6907f7e94777,a78e4ac4-73b8-476f-9aa7-9a4a1c97cd3a,basic,2025-08-30,,19
12dcd5a2-bb71-4555-a586-da51ded68485,b868d3a0-c58e-4ce0-9ed7-2650b94e8405,basic,2025-09-14,,19
a086b29b-8f5e-4270-85d2-c683b1a29399,1a33b592-9fd0-4207-bb50-34c348e78d9d,enterprise,2025-10-18,,199
da4c7cee-1817-42d5-a62d-dd3ca468bf97,2620073b-fd3e-414a-92c7-c6158af7e510,pro,2026-04-10,2026-05-10,49
f9fe2607-1908-49a7-ae0a-b1e49ad5a827,3e2603e0-4701-4039-8056-1934e9fa2424,basic,2026-05-04,,19
09896e4b-02cc-422d-b43e-247d63dcf773,099ec589-85a9-43b7-bf1b-665bd97da956,basic,2026-03-21,,19
4424475c-a5a4-44fa-a1f5-a81fe5cd06af,679427a4-0a3b-4078-bf62-9e58c0215e9f,pro,2025-07-02,,49
f98028b7-9a01-415b-9215-f30078b364f3,12859694-8b86-4989-b6aa-eef353a348e6,basic,2026-03-03,,19
91b512e1-0dc0-4978-84d2-cfb4dea0016e,44f70674-c715-4a8e-b612-a125a3571569,basic,2025-06-30,,19
36942de4-e384-400d-9111-dbec253e8964,b081fe7e-9f39-490c-807f-0958c58d59e3,pro,2025-10-15,,49
05b6fe7c-27c8-4d7e-8461-b2955305c48b,23ee3b27-057a-4fc6-b822-3a071a1b23fa,basic,2026-05-05,,19
d846750b-2ee1-47f9-8732-1b61f7ae5266,90b68132-5e8d-43e9-aeb4-2f488e7ddbab,basic,2025-12-13,,19
18e181ed-3169-4f69-b9b4-8b2467d702b5,3c8f480d-6143-4b4b-a2e5-01abc8a43478,basic,2026-03-18,,19
d67247d9-f37f-479b-b2ef-981e57c8bcf0,d3995507-4896-4e61-8877-4c89ca54d6c2,basic,2026-05-01,,19
1d7d17d6-afb8-47fc-af76-806a60684194,29438204-2710-43f5-8fc6-09bd07442fd0,enterprise,2026-02-25,,199
7aadd046-beff-4336-bbd5-9040da32481f,58504372-ab97-41bf-8052-4a5af8cceee4,pro,2025-12-08,2026-01-29,49
4af977c6-168d-4524-ba77-5255c82ae0f0,2e21cfc5-05e1-4bc0-91a6-5d34ddde4c4e,basic,2025-08-15,,19
1a627f58-cda0-4118-8d82-ae68dcbcccd4,dcc6a141-fedf-49a2-b062-9551c91c1730,basic,2025-12-29,,19
5fd3389b-b20c-44a8-b9b8-7d381d99b572,a98c3e4f-5452-49a0-996d-7def7767e4b3,pro,2026-04-12,,49
849cd2e5-f780-434d-9114-4ca3276ffdd3,618ca7ad-8c2a-4542-b6eb-c630b7358973,pro,2025-07-09,2025-09-02,49
7cb1a4c3-6262-4e6a-bd09-c8f2182774c9,a3ba99bc-28af-4acb-8af2-83d21cb7619f,basic,2025-10-10,,19
3d1cad0e-c984-469d-95d8-e8bd632e3a54,8c1c594a-2c21-470c-8eb4-3d8a372557b1,basic,2025-09-07,,19
8f22b28a-99f4-4b39-994e-06e48f82737c,5a83fc31-da9b-4cdc-b112-522efeb51e98,basic,2025-07-18,,19
57ec3ab6-1e32-4a61-8643-730153a5953c,fb0d3de3-f491-4266-8628-e1f3412bc76e,basic,2025-06-28,,19
29a0ed19-e3af-42fc-8aff-da33b2ecde7e,ed528895-fcdd-4e41-8034-0531ce57f002,basic,2025-08-18,,19
84690fe7-9d23-4157-97de-4af97610d788,d225edb0-0adb-4cb3-9739-4fd65420e252,basic,2025-10-10,,19
1f132bce-7754-434a-be1b-63336b395944,4a2dc9f5-ce19-4a95-8d17-172b85379a35,enterprise,2026-01-28,,199
67bd6aa5-25fb-4a59-91d2-0e46a3da01e0,b6bedee6-23b9-4db8-b83f-e7cf88a9f576,basic,2025-09-21,,19
4e5c08fc-a7e4-464e-931a-ca60887767bf,bcdc20d1-dccb-46f0-a938-c2b978edb54f,enterprise,2026-06-15,,199
fe81f6dc-63df-4600-8cf5-2020673f4593,225a31c7-bdcd-4a7b-902c-e1d4514fd642,pro,2026-05-03,,49
323b6bef-da82-449b-9b2f-79b4fc776a1d,8ad8ee53-25cc-451d-8d3c-74f18cc48ebb,basic,2025-06-24,,19
a6e5fff4-6178-4259-906e-f077811a677a,fdc63e30-65f7-405f-9f6e-cc0406c04fd4,basic,2026-05-14,,19
0aa93fab-1c38-48c3-9c78-7520b4d31e54,4bc35ac8-0b2c-4ac0-a930-2577bca14c2c,basic,2026-05-15,,19
a4211680-5007-4ec9-b794-9e6acc414ec3,2fa9e14a-3d0d-4385-acf9-4508911f5557,basic,2025-09-08,,19
69d2a24e-7eac-4750-8fff-179318070922,e2f5edf1-ece2-4a25-8361-272d518a3669,pro,2026-01-24,2026-07-07,49
c0d4237a-50e8-4f67-8fe6-129476e10278,cc6e8832-8e24-43b3-bc90-402fec5d3009,basic,2025-06-30,,19
e3329432-f002-4442-9d25-794c12fd5f62,2ff84941-06b8-42f0-b621-f9bd2e1256b0,pro,2025-10-07,,49
6153e918-0b28-4b7b-9d36-c9b7c5ca5e02,e77cf3a3-7a8c-4a27-86fb-79184dfffd8a,pro,2026-03-14,,49
419311d1-3732-4396-a514-207070ce3461,ae98613c-f0b1-465c-853c-eebf8ed6d022,pro,2025-10-30,,49
df9f6797-1ff8-472d-bd56-f5654fa50229,b5b8c1b7-f6b3-4acc-9b93-d174a5f48a34,pro,2025-06-21,,49
027dbc28-b3cb-4c51-842e-7af8e13ebadd,a88d1471-d2f5-41e6-a278-0a750f68fdb0,basic,2026-04-08,,19
93cda1ce-857b-428e-aacd-2e0bb9d3b423,f594c42a-cc49-46ae-a28e-a4c35cd66f97,pro,2025-10-03,,49
9465cc5b-a376-4664-b570-76e9a7cf4f2b,bbc12a6b-4fc8-4d37-8342-02c3a263b5ff,basic,2026-02-22,,19
5d14c40b-198d-4345-ac2b-3d9abeb68abe,c71b53d8-91c7-4052-a5a7-b7ef4c085c01,basic,2026-03-08,,19
5c0c6b55-c479-4459-95f4-81e58edf5bc6,17fbb5ce-f1e6-4567-b2e1-5ca4346bb9fa,basic,2026-06-12,,19
b8b239d1-d7d8-4cf1-b662-4331008bab88,dc939ae6-bd6f-4008-b4ff-ae0875a7a4f3,enterprise,2025-11-29,,199
469228d8-874d-411a-ba01-cca8868427bf,7d290bc1-06c8-4b0a-8fef-defb152b04aa,pro,2025-12-26,,49
340e05e1-fea4-4170-8671-f16d66c9c456,6fd95efd-ee6b-4697-9030-fd155122b91c,pro,2026-05-01,,49
c9a67da8-5176-4788-9f31-fa80f4407e1b,15ae61ec-a667-4205-849d-d39de5a8da16,pro,2026-02-02,,49
b3e4c3fc-4578-40d7-960a-1995ad393cb8,b85f6fe8-210c-4d46-ab55-2af650f5dd73,basic,2026-01-13,,19
2901dd92-38b9-4373-a3e9-d7983452ae5e,8ee55be9-8f30-4ca5-9118-3ea55fce8e29,basic,2026-04-12,,19
80523beb-a971-4116-9225-f6d662ac329a,02f41153-00cb-431c-9bbe-dcc23bf419df,basic,2026-05-04,,19
4281c0a6-c718-4f78-8678-0a561da3bdf1,1bfbf928-5bb8-4fe1-9233-e42c61c0cbb8,basic,2026-06-18,2026-07-26,19
8eca9d59-a608-4ba0-871e-4e6d502bcf11,d1e9f038-f2b5-4558-92ad-9d49c77f4fc3,enterprise,2025-08-04,2025-11-28,199
d9afea88-acfe-4358-9c29-6b8d002e2eba,8e37c563-a8ac-496b-a376-8f93697be8c5,enterprise,2026-05-20,,199
8f35f1c0-8ba8-418a-b3dc-0eeb10d2b25b,a1424c37-24be-4730-a646-f34739c31d74,basic,2026-01-24,,19
30f599e6-5cd6-4c77-accd-2002d10b2331,cff340a1-ae18-48dc-ab3e-15678fb447ce,basic,2026-01-01,,19
f15bd584-ec73-4a7c-9107-928863f210a7,103f7c36-55fe-43da-b225-418405fcc85e,basic,2025-08-04,,19
3bf07529-7a1d-4aa1-9a37-19549d83cb6e,b716d554-1986-44ce-9053-03ee201c8f21,pro,2026-03-03,,49
e19c4d67-0bdc-47f1-a631-22edd0ea3784,68f76807-43e4-4a09-b988-9c540eb9403b,basic,2026-03-24,,19
0835cd76-d44d-419b-9a49-1882b203b45f,d14e619f-8ed7-4ea7-a609-a548b9641045,basic,2025-10-07,,19
b77f95f4-9a7f-4fb0-b402-c127659860f6,c70da038-5c92-433d-8ea0-6a6ae2da79f1,basic,2026-02-02,2026-05-18,19
a0c09472-b4f4-43a6-a446-e2bf48dc5916,bbf40d96-4434-4d2f-892a-d9215af5b2e2,enterprise,2026-05-10,,199
bc1671bf-4ab8-4450-a8c2-ee51d67207e6,7b3dcb9c-3e90-4b8d-b209-84a0c5f25914,enterprise,2025-07-25,,199
2a50c5ff-150d-4628-b6c7-6d67e75eff82,59e146e6-1c8b-4663-a2e9-006ef8af2ef0,enterprise,2025-12-29,,199
90fa067b-d00c-404d-a2db-cc82d3a52f89,432c7ee9-5b0d-4930-bd44-6f9c2ca4d81c,basic,2026-06-10,,19
362db425-56ac-439a-9213-109d8bf7bead,f7c5eb6a-3240-44a7-ac80-f8221ee652cd,enterprise,2025-08-24,,199
c656667a-5cec-42f3-bc05-9a8af165faa5,67cdf4b0-a5ef-4c1a-ac84-580d84786a89,basic,2026-01-06,,19
efb05bd2-acbc-4563-8f9d-690792c4bf67,72645040-3db5-4d2e-b828-8cf578a6ed1d,basic,2025-06-24,,19
7ba1bc6f-9155-4996-9dc8-7469dc2bccdd,dc5a4da3-3ead-42e7-83f3-23ea8ab0368e,enterprise,2025-11-14,,199
e0f2226f-5dde-41fe-bf40-e5353ee10660,36714a7c-e46a-423b-8007-9c1ef8074290,enterprise,2025-11-03,,199
c16523f6-f953-47ac-ba8c-19c45480ad36,f67a17de-f246-48bb-9d5f-b95977000135,basic,2025-08-30,,19
fa4717b2-6324-4b55-9ed4-7c10c3a69f4b,52657308-5640-4ed3-a253-e82328da7082,basic,2025-08-11,,19
10973c20-f33a-46fa-b107-4ba4e4c8733a,3e21907d-3e34-4271-adeb-85ad331b1a13,basic,2026-01-22,,19
f5ea2a28-2dbf-4a4d-851d-8af574a12080,ae9d4d36-f56a-4415-bf16-df5cbe465f45,basic,2025-11-03,,19
23232962-bcbb-4d3a-9bf9-3d69caa7c8fe,c333340b-1cb3-4c9d-b411-60d588ba2845,basic,2025-08-04,,19
0e5f5b71-59b1-405c-bbdf-34c061e90192,62d739c7-210e-47ee-a23f-82578e3479b9,basic,2025-08-15,,19
feb45b76-ca09-4c14-8089-e337253a6680,349ea267-216e-49c0-bcf1-7183645a66cb,basic,2025-12-03,,19
4b3a0626-b9db-44c8-8c98-816d83107b64,8a1688a1-5319-43e3-b127-9304f630487e,pro,2025-08-10,2025-10-16,49
32124faa-40c8-4c05-87db-ad54e7b771ac,34af1e09-65a7-43ae-8034-6895fb25061f,basic,2026-04-16,,19
e33b6c99-53a7-4fa3-af8b-9c5586dead04,2fea6b9f-a167-4c7b-b319-3dac5488899f,basic,2026-02-02,,19
16a6e1ba-6f30-4457-9437-8f729741c909,8b5f0ab7-55fb-4bad-90a0-78309e1bffe4,pro,2026-02-05,,49
2aac3ad7-6feb-4d20-80e8-e881a2621b2d,c4f0e61a-33be-4a7b-b4e3-87b563fcf617,basic,2026-02-27,,19
22d2340d-c80c-4257-8be0-1eda087f4bb9,6e7cbc50-dc96-4d43-ab3b-8b7096186b63,pro,2025-09-12,,49
9355f819-ce9e-41d3-b89b-cad9c7dd9151,1afe6279-95d3-478f-b719-0f5d434c48a2,enterprise,2026-02-15,,199
3143a41c-5b70-4828-a6f4-ae3f2f463971,5dcf0508-f9a7-4530-bf22-d5856683de16,basic,2025-08-22,2025-12-11,19
e1e2b80e-4d6c-4293-bf92-42a470d12b73,6418312b-f29a-46f3-970d-7d764506df27,basic,2026-06-11,,19
7db1a05a-64e9-4e43-81be-6a82411a686e,dea60ba9-f24c-4571-9513-8d4a91e4c813,basic,2025-11-08,,19
d953bcb5-9c2e-45dd-962c-312bf5bb4cf1,4d618476-7d3b-40c0-bc5f-aa421db0735d,enterprise,2025-07-04,,199
88a110ac-3fc5-4d8c-bfcb-059b9cd9e553,8f4d7761-b7e3-421f-be2e-fe01e21a9f5b,basic,2025-12-05,,19
bfa3d057-d667-4625-b68e-722444670df5,a949a1c5-771a-4bfb-8dd6-b3341c157e81,basic,2026-02-09,,19
6aa0bf44-5608-4cea-a218-3d9d258996fa,01b5b1c5-1e4b-419d-97b2-715b1daf8d84,basic,2026-03-04,,19
fb1ec536-4093-4ae2-80c2-b5eadedba090,1842e495-08f0-4b5d-9ee5-8025df90f644,pro,2025-10-18,,49
cd2ccc6c-05a8-4831-bfe3-a3bc59a3b57f,19456852-278d-422c-a320-bbcb11c3eea1,enterprise,2025-10-26,,199
aa984543-aa39-422f-8cdc-3f92ba498a26,a5ae40dc-10c7-4634-b9eb-ecbbb2fa6118,basic,2026-06-01,,19
b2750bc6-f250-4286-9b85-905d07cad471,697b79ca-3035-4f9b-8a60-2b52a1c09028,pro,2025-08-04,,49
b9971bc1-7391-4f61-9fe3-18a46906d66f,0b9183f8-fc6b-4a01-bd13-34c98c43754c,pro,2026-01-19,,49
6624d572-d0f0-4790-a94f-a92a4da35e3b,8202d960-9a15-4b92-8636-71aab2fe88fc,pro,2026-02-01,,49
721f236d-8711-4e63-9c18-c72900a4357d,5a07e28a-bede-4d0f-8888-d2e9d1454953,basic,2026-05-08,,19
b10d22ea-08c1-478a-a8f6-747952844002,16c3be88-db83-4d95-bbbe-4b4ac540293b,basic,2026-03-09,,19
39dccce7-5d2b-4433-81fc-66fc3f479f95,c599c224-f456-4344-a9bb-fae848a51c4d,enterprise,2026-01-04,,199
e4a21718-3758-4e46-adb7-f6b3d669f9ff,79ee3c33-e231-4eda-b423-cb8cdb46fae4,pro,2026-03-14,2026-07-15,49
4c5e2969-8d2a-465c-8d3a-fdd83edc867a,0dc52ed2-a4c1-4a6e-8ef5-ccb1f93fe016,enterprise,2025-10-03,,199
c15e19d8-0634-41b5-b265-0cbc587651e2,ccb30559-157e-43d7-82ce-fd0c2cce42eb,enterprise,2026-04-23,,199
2ddb9739-32bb-409c-9e46-de5fab6aa527,6c443718-e4da-4bf4-a6a2-175625d9bee2,pro,2026-04-27,2026-08-23,49
db5f501b-e74a-471b-bc23-d0ce6b288e06,e0e54303-08b2-474e-9c82-248e42b3903b,pro,2026-05-20,2026-07-01,49
32c854f5-aab7-4021-829d-22d00c8e4727,7f896daf-f723-4c97-8b8a-7fb507128ac1,enterprise,2025-09-26,,199
9036159a-48c7-4053-ab0f-22a5832e646e,86dea571-0248-440b-a953-6f06342abab1,basic,2025-08-12,,19
c88e212a-7ad1-410d-8f54-f6cde8c43de5,fb7f3706-8be7-4ad1-8c7d-5c1b0c7d20fb,pro,2025-09-25,,49
baa72b00-cd6e-4f89-9b51-6f8e65b0b541,a8cefae7-a08c-4823-8603-01cf9a4a203d,enterprise,2026-05-31,,199
b308e417-04a1-4a0d-869c-e292a218571e,a9d17223-df8e-4b8b-87aa-b2e406a2aac0,enterprise,2025-08-30,,199
f3db2b70-e5cf-4b63-86d6-8e4eaf529964,296e3c0e-b957-4f66-9924-3d52e3b36a95,pro,2025-08-28,,49
335d7c7f-7493-4529-8502-0b89fc4a0bd3,dd6ae6e7-cd34-488f-bb8e-d4df023b1e9a,basic,2025-12-29,,19
bba7f20c-08e3-483e-86e0-65174db7b1fa,4eb2258d-bff2-4231-a367-29af962a6d86,basic,2026-06-24,2026-10-14,19
be0c11c7-a8f1-45b2-84aa-cd9b4855f0eb,fefd4909-7d93-464a-997c-a7eb1f080cab,basic,2026-06-09,,19
8649a3fe-3f90-4339-b727-9c945f308b51,83d735a6-7c9e-4b90-9fec-5d4c8613e8fa,basic,2026-05-31,2026-09-21,19
d03a0340-627f-45fb-be6e-baaa48c9f4dc,e5b55579-6ff1-4c48-bb85-8713dd3f328a,pro,2026-02-18,,49
6bcc2a36-c408-4346-a66c-6aa57e53a8a7,623382ae-36ae-4eb6-9405-67b53d7cb25a,basic,2025-08-13,,19
33fd3815-1b99-4db1-906c-d687c5aa8442,0413f4a9-b33c-4b98-8102-fdf2546aad6a,basic,2025-07-14,,19
1312beaa-f691-4813-bd0f-e7d9ee87e851,8848cc11-cf31-4769-a359-9672bb6c87ee,basic,2025-12-14,,19
8bd2a42a-54f6-4c9c-9c1f-f88b10ba5f45,24d988ba-1a92-416c-97a8-e8e06a5ecf48,basic,2026-07-13,,19
cf9b701b-1543-40ec-8aad-e3f364182c6c,c196c962-2c9b-455a-bb2e-aca7e0a17ccf,pro,2025-11-17,,49
e6bfb936-cc4b-4771-ad75-9f943b664af6,96d2b5a2-ec95-4dbb-8316-e27564e3a9dd,pro,2025-07-10,,49
417e761a-4a89-42a9-8d51-611f772c1a29,46262f0b-f6b3-4347-b37d-88a8759526ef,basic,2025-09-01,,19
c6a27781-ba5f-4fb8-bf37-606df2f797dd,690359e5-5af5-44c0-8055-0a1fa6f87eb0,basic,2026-03-02,,19
31bd13fd-94bf-448e-a50e-d016ef42b242,1aa8ce11-21a8-4511-b792-b47eece2759f,basic,2025-09-12,2025-11-04,19
fc92738f-2bfe-493c-9188-bc2c72a16c05,500f03c5-d022-43d8-b446-694e4900b1cb,basic,2025-07-14,,19
3a423631-763a-4224-a100-1b31144f0000,db59177a-1d13-49bb-9412-0ab77ec50483,basic,2026-04-13,,19
83499d20-2cc3-41a2-b067-a08674f1c990,1f3f9501-ecdf-429a-827e-4b4ff7adfe6f,basic,2026-01-20,,19
190e405d-bb79-4ee5-8d60-cc3b5734843d,24700ab5-b9e0-4dcb-8537-2ca4b6cd2889,pro,2025-09-24,,49
4ebb1c2e-3a80-45e7-8abc-84d17b5db23f,ff7a9296-fe4a-444e-a9ce-3d8f8be76cbf,basic,2026-01-28,,19
e424a652-39c1-4971-affd-3ae7e183340a,6345f55a-374e-498a-aaa8-8c721801c524,basic,2025-07-03,,19
cce43ece-2e4c-43dc-a094-b5934081f071,55d3725f-a759-41e2-bd6a-f60499721265,basic,2026-06-28,,19
b8b488ba-475f-4676-807c-ac62765313ff,95018333-0bca-40d9-a0cf-25c2e529b7d1,basic,2026-02-17,,19
5cf01bb8-29f3-41af-8a2d-c8c418afd933,3bf10e1b-8481-4e65-b84e-0c24989065f1,pro,2026-06-21,,49
25487c5b-c420-46d8-9768-cf2e6cf7a276,60575d2f-5568-4492-81d4-aa603db77d92,basic,2025-12-23,,19
76a08df2-7d05-425a-a6d4-8f9fc5d044a0,1f513054-d4ad-42a1-94a5-1e605761f298,basic,2026-05-23,,19
f9c41e36-9b82-4780-8ce3-a888961290e9,6750eb05-38e5-43ac-bf79-33c8085a3065,basic,2025-11-22,,19
62680905-5a80-4142-ac39-f99dbc5f8c32,5e42b76d-69d8-4a0a-b43e-6b24c0d55fab,basic,2025-09-09,,19
a662ea69-c21e-419f-a370-90be70988816,e944e404-8178-41ad-9290-6a9b3dcceca0,basic,2026-04-18,,19
172a72b8-ca96-4de6-af8e-b88e252f580e,333f04e0-a591-4de4-8f94-4e1ae0d41478,enterprise,2026-05-02,,199
ef5f24e5-2ba9-46fd-adeb-dafe94ecfc39,c868fe17-da09-4bb5-b476-1a81ac18450a,basic,2025-07-28,,19
ac001fea-a680-4906-931d-1b3b9fe66674,0cfe2770-1a1e-4dfe-9771-bc7eafe5c6c5,basic,2026-01-03,,19
aaedb6fe-05e7-49b5-986b-b3a269eecc11,a17705a9-a6e8-420b-ab75-a7f7a3130e70,basic,2025-07-14,,19
ad800591-566c-4691-9003-5ab9cb8b3f8d,c52a472c-caf6-42fe-b300-b19cac748099,pro,2026-02-05,,49
500551bd-63f3-40f7-b6a5-d85be3ed4fea,ce82b0a7-5b08-41aa-87e9-e4b02021ff6e,basic,2026-04-26,,19
7ba556b3-8c3f-435c-8cd7-8b453e639be1,28b01fc3-2352-4519-8642-b8285c4eeb70,basic,2026-03-19,2026-04-18,19
389efac7-23b5-488e-9b29-2aa54c1821c1,c05499b4-fac6-4a6c-b337-78cae99e823e,basic,2025-11-29,,19
6dd0508a-e88f-470b-815c-04533ab5d9e1,1b08b973-26ec-4427-9387-e90804fb379a,basic,2026-04-12,2026-09-17,19
127fe4f3-0eb4-4311-9648-3050900f3f58,f17356bf-0c79-41bc-9eed-9ddc10d61277,basic,2026-01-26,,19
