user_id,signup_date,signup_source,plan_type,country,industry
b774898f-ba36-40a5-8e38-c0df5a2c5af4,2025-12-20,paid_google,basic,US,Healthcare
fadb5c7f-16a8-4722-ab18-06361fd38f32,2026-02-02,direct,free,IN,Retail
847c713a-8a54-4430-b06c-217635da7da7,2026-03-17,direct,basic,UK,Retail
3160a078-a583-44cc-b3d6-846caadbdfb4,2026-02-19,direct,free,IN,Finance
424426d9-abdc-46bd-8bb7-c8440d53ead9,2025-12-31,referral,free,US,Healthcare
b3b53c18-09f9-4e42-8586-d2a8b08117b8,2025-12-17,organic,free,US,Healthcare
440080f5-0f4c-4d9c-bdd9-c909fdc020d2,2025-08-18,organic,enterprise,CA,Tech
c96350fd-c584-4ece-bd32-d8960636d712,2026-05-09,organic,free,US,Retail
6a63e089-d0b7-4bcd-875f-a8e3539333c9,2026-05-10,direct,free,IN,Finance
e4f9789b-ff66-48d5-9cb0-b6557008e053,2025-11-20,organic,free,US,Finance
babe272b-43da-4a69-932e-218c3e644716,2025-08-08,organic,free,US,Tech
9d07cc9f-4e10-41a3-87a2-bd1eccc992f6,2025-08-26,paid_facebook,free,US,Tech
f86e1d28-edc6-4395-a03f-710295631ccd,2025-09-09,organic,free,US,Finance
a02922bf-4d79-48de-935d-05c26916ed0f,2025-06-08,paid_google,free,US,Tech
0017f06e-122d-4163-beaf-8b46753d2b40,2026-04-29,direct,free,FR,Healthcare
98654991-d1da-4f1c-b573-e73151f92aa2,2025-12-17,paid_google,basic,US,Finance
72c103df-0398-4cea-a2b4-b00822e9c0ca,2025-08-26,paid_google,basic,US,Education
8940fd15-d02b-4788-b2a3-7cd858f2e25d,2025-07-13,paid_google,free,IN,Retail
e34a0feb-53d7-42f1-9ced-e70d102fc959,2025-09-17,paid_google,free,US,Retail
2889d6a3-e134-4d5c-bef6-7979fd4df5e1,2025-10-30,organic,basic,US,Education
c010e47f-8907-4fd3-9a89-25f5a046b664,2025-06-17,paid_google,basic,UK,Education
7f2b67d3-5e31-4634-82cd-27e628709e7f,2025-10-11,organic,free,US,Healthcare
16b9324d-3399-450c-ab60-737a36e24a8d,2025-10-26,paid_google,pro,US,Finance
09074725-f777-4649-b306-e0d26dac4ad5,2026-03-04,paid_google,free,IN,Tech
f873936d-4413-4268-b2a6-f824915c4e2d,2026-01-18,organic,free,US,Retail
5c37de2e-75e1-45f8-9141-725f5e635a41,2026-04-10,paid_google,free,FR,Education
6ae8460c-6549-4301-9538-a976986b4029,2026-01-14,paid_google,pro,US,Finance
dc611579-d91b-460c-be5b-628d3775a710,2025-10-17,organic,free,AU,Tech
2fe55adb-812d-4729-a399-a0b75686c476,2025-12-28,organic,basic,IN,Retail
9acb677b-ad99-4af6-a082-6d2aeabd11c7,2025-06-28,paid_facebook,free,US,Finance
c4f24943-f171-4ab1-a18f-a88aaf0ec383,2025-07-21,paid_facebook,free,US,Retail
b57469c1-7c3b-41ef-a6d3-7a75bb753d84,2026-02-16,paid_google,free,DE,Healthcare
617eb7d7-479a-447d-b40f-ac43e3e215fc,2026-02-16,paid_facebook,basic,CA,Retail
a1057f82-5430-4df8-b55d-85cd83554965,2026-05-16,paid_google,free,US,Healthcare
8c3e6e1e-4467-4e3f-98e5-b56db89754d7,2026-05-18,referral,free,US,Healthcare
b36410b8-e6a0-4341-9e1a-f3c5a2f569d3,2025-06-08,organic,free,FR,Healthcare
5f2778de-e420-4be6-a488-88de3e807590,2026-04-16,direct,pro,US,Tech
875a1901-cbe9-4bb8-867f-526beb71ee78,2025-10-16,paid_google,free,US,Tech
01dc37e3-7d6c-4ed3-85ab-98e0b1e78680,2025-07-08,paid_google,free,FR,Healthcare
7f489c49-b971-4666-8de6-e0af9c333b13,2025-09-19,paid_facebook,free,US,Finance
810a350f-9f73-41d6-8795-a8567f397d01,2026-01-06,organic,enterprise,UK,Healthcare
e8ade44f-c57b-4234-a3aa-f1ba46710e1e,2026-05-03,paid_facebook,pro,CA,Finance
3aa43248-478c-466a-9dfb-59e3c78b9042,2026-01-09,organic,basic,AU,Retail
ab09146e-a137-4eed-bc8d-373bb801be58,2025-10-14,organic,free,US,Tech
1279168d-3624-4681-9f6c-f967b8a96a63,2026-02-11,paid_facebook,free,DE,Finance
2fd927b2-af05-42de-9b0b-71675fb44e2c,2026-05-26,organic,pro,FR,Finance
df44595d-3b69-4fb6-8cd7-9a56cfa42008,2026-04-25,organic,free,US,Finance
6a1f9cc6-b025-4e22-9aaa-eea9210ca11a,2025-07-19,referral,free,UK,Education
16b79be0-d110-43f4-8be5-cf064d1854ce,2026-03-19,direct,free,DE,Tech
bb7f0c22-e47f-4aac-86e6-3978b693002c,2026-04-20,paid_google,pro,UK,Education
ef3a9a97-f6f6-4d4f-bc62-1eb46f496810,2025-08-17,referral,free,UK,Retail
9529e086-354c-449d-a415-e29883ebcf3b,2025-09-13,direct,free,CA,Finance
5d8f12de-ec0a-41ae-9283-7d0315e81dd8,2025-11-16,paid_google,basic,IN,Tech
70233fb2-9804-4b71-964e-505c5f5f3acb,2026-01-03,direct,free,CA,Tech
c6a7639a-3409-452d-aa65-c340ebb75911,2025-09-27,organic,free,CA,Tech
9f807475-b68b-4707-af02-7a0e58f6881b,2025-12-07,paid_facebook,enterprise,US,Finance
4080db5a-2677-48b9-bb64-72cbfec941de,2026-02-10,organic,enterprise,CA,Healthcare
7e344208-cf7e-4bb5-9181-e2a46a68e0e5,2026-02-21,paid_facebook,basic,US,Healthcare
08190580-1aa2-444c-b85c-24de9a12b146,2025-10-27,referral,basic,US,Healthcare
99116626-6df6-45bf-8554-18b6425f66a3,2025-11-11,paid_google,free,US,Education
44dc2488-549b-4f60-9950-3975de27d520,2025-10-18,paid_google,pro,UK,Finance
9d53df26-2e50-4d1f-9f5f-6b68aa9baf9d,2026-05-13,referral,free,US,Retail
990e59fe-0ef3-4169-b47b-71a2dde69ff3,2026-02-13,referral,basic,UK,Education
49b823f8-af25-411a-8b4a-42a71f9f9594,2026-02-24,organic,pro,IN,Tech
950903fc-0efe-421e-932c-dce89f37261f,2025-11-28,referral,basic,US,Healthcare
a7d5fe07-784c-4bae-bad2-676a162c236f,2025-11-07,organic,basic,US,Tech
ed53a488-1d6b-461b-b18b-55a33670e032,2026-05-17,paid_facebook,basic,US,Education
dbacff44-42f4-4899-b2ac-14ee122d97db,2026-03-15,organic,free,FR,Healthcare
ceb2c54e-0e8a-477f-8e3f-a0f22cb60a3f,2026-03-15,organic,basic,IN,Finance
b2d24a18-128e-46e4-9c2c-3579fbbe8e21,2026-01-12,organic,free,US,Healthcare
de3abf78-c912-43cf-9018-b05b86544333,2025-06-11,paid_google,free,FR,Healthcare
f570c45d-7e19-4091-a879-4d8b5984b9fb,2025-06-10,paid_facebook,free,US,Healthcare
39dd8861-db89-44de-a7d9-a46791c69910,2026-02-26,organic,free,CA,Education
691fb025-9907-43b9-b313-429dfd0e916f,2026-02-28,referral,basic,UK,Healthcare
a867d2c4-aec3-4b10-afe9-cfc860cafbc8,2025-11-30,direct,enterprise,US,Education
45a7c58e-3346-4323-81ed-6447777dee6a,2025-10-31,paid_facebook,free,US,Tech
a05359c9-219c-4fc2-93b2-eccec0de0e84,2026-04-11,paid_google,free,IN,Finance
75841754-b9d2-4a4d-8e9c-40dd38c18358,2026-04-30,paid_google,free,US,Healthcare
74b6a4a1-421a-4496-a164-e3c3524a7eae,2025-10-02,organic,enterprise,UK,Education
b99608d8-c09e-4ccc-934e-aed5a9d17314,2025-09-22,organic,free,CA,Healthcare
ba9f8dec-3f8a-4fb3-9b61-813cdbcf1ca2,2026-03-05,referral,basic,US,Healthcare
e7bd7ca9-a9eb-4fb8-a618-85c815278fca,2025-12-30,organic,pro,AU,Healthcare
94db9d6f-526c-41c3-945e-5220fcbed6b4,2025-11-19,direct,free,US,Retail
8a55ba53-6a9b-49ec-9a6f-fb246946bb46,2026-03-15,organic,pro,US,Finance
5ae8bb9c-4d2e-4cca-acef-c2b6593cbc1b,2025-11-21,organic,pro,IN,Finance
3b4e95d4-27c2-4e72-8b25-6f83df3715af,2025-09-21,organic,pro,FR,Education
a79733a1-6b2b-4c81-9d93-2c5dc1988fd6,2025-09-30,paid_facebook,free,IN,Tech
44f4f374-dfa0-48b4-bfda-0653af4b9c0f,2025-07-02,paid_google,free,US,Tech
5d542f05-3c74-4d42-882b-65816f3d8f89,2026-01-08,organic,pro,FR,Tech
dba2bd7b-be03-46bd-8e33-b183a0e1e5a4,2025-09-27,paid_facebook,free,US,Healthcare
0542e548-30ae-4ad7-a9fd-dcd6d8b19505,2025-07-09,direct,basic,US,Education
4337630a-73f3-49df-924e-2e73b0663a35,2026-02-23,paid_google,free,DE,Healthcare
ca0a9a4f-f897-4c63-b7b5-08be07b68413,2026-01-19,organic,free,US,Retail
a48d98e9-3492-4473-9805-201448a5cb42,2025-06-18,organic,free,UK,Education
bad03f02-ecf7-43ce-b470-4372aecc01d7,2025-10-27,paid_facebook,free,FR,Education
1f529910-99d4-4b58-8446-0404011d80e6,2025-10-27,paid_google,free,US,Education
2ddc9f14-e94e-4414-a836-d9d6149bbbd2,2025-10-04,direct,free,UK,Retail
ef5cca9c-0de4-4b25-a115-8e90808ae76e,2026-03-29,paid_google,free,US,Education
1fe0d847-f016-4f40-8289-a557fc6ca558,2026-05-26,organic,basic,DE,Retail
744e8a21-9d22-421e-993e-6b2be3c200e7,2026-01-24,paid_google,basic,UK,Tech
47ba1b98-0995-480b-bc0e-96826a0b96a7,2025-10-13,paid_facebook,free,US,Education
c9e7905a-818f-4632-9577-1f43e07614b9,2025-10-29,organic,free,US,Healthcare
73d0d89a-9497-4c6a-b617-2feb8dc8f562,2026-01-22,direct,free,UK,Finance
1cd00d7b-2b65-4e0e-840f-6ce6fb905312,2026-01-10,paid_google,free,IN,Retail
c98489d4-5cb5-4331-952a-def48f01b88f,2025-12-20,paid_google,free,UK,Tech
28545579-e7ba-4df1-9553-55ea41eaa01f,2026-02-11,organic,free,US,Tech
6e5b799b-146d-4eea-9a2a-0bf4919cbeee,2025-08-25,organic,free,IN,Finance
3e292ff1-bbbd-4d16-bd89-31e29c6c7f99,2025-10-28,paid_google,basic,US,Education
bb47d2d8-4527-4332-b0ef-a81b9dfaf1d7,2026-01-21,paid_google,free,AU,Healthcare
4a7965fc-3928-41a6-8503-c351a6f7baa4,2026-05-11,organic,pro,US,Finance
6aa8d415-12ea-4fcd-96e3-e84dad4f6159,2025-06-22,organic,free,CA,Education
c18a8ae7-53d3-4bf6-b9c2-456ce1266a53,2026-05-14,paid_google,enterprise,US,Education
114713bb-906a-4dfa-895a-abcfccaed677,2026-03-12,referral,free,CA,Retail
f6732ef8-8ed8-489d-bb61-c07f97236138,2026-02-24,organic,free,DE,Healthcare
c1a3826c-09f9-4895-bb8d-87dcebf2d197,2026-02-13,paid_google,free,IN,Healthcare
8ee0ab0c-3b37-4448-a3b9-e92bde40dd1f,2025-06-29,organic,free,CA,Retail
f6271db4-21c0-4737-8a7a-d9ddea100262,2025-12-30,paid_facebook,free,IN,Education
25007b3b-6826-47cf-97ae-8d00c766f827,2026-03-10,paid_facebook,free,UK,Education
2ec18a88-c115-4993-8997-cc7742e2e8fa,2025-07-20,organic,basic,US,Healthcare
4760bce3-6a81-4a61-a4c8-7ea8a4345679,2025-09-03,paid_facebook,free,AU,Healthcare
214e3d01-bcbd-46aa-b614-b9818866b71b,2025-08-27,organic,basic,CA,Healthcare
82543018-b141-48f7-bda5-66bc478fb398,2025-07-14,organic,free,US,Healthcare
6ce21775-38bc-46ec-ba85-c2efe90be4c5,2026-03-05,paid_google,pro,US,Education
2215d644-d65d-48de-b99b-ff19751abc22,2025-11-18,paid_google,free,UK,Healthcare
9364236e-8a82-4a10-aed9-0bbaab5d034c,2025-12-06,paid_facebook,free,US,Education
fec9bac4-0987-470e-8a48-5369a68e4905,2026-05-19,organic,free,DE,Retail
cc7cb82b-d020-4af3-92ec-108da3f3a2d6,2025-12-01,paid_facebook,free,IN,Tech
862b8899-8841-4d07-a264-6eff50574fc6,2025-06-03,organic,free,US,Retail
fe0889e0-cdeb-483c-862c-7ff5b3d5d923,2025-12-08,organic,free,US,Retail
216b9cae-65ee-42ba-b9f7-eb4548eed8a1,2025-09-26,paid_google,basic,US,Finance
109cf3c6-0a3f-43ec-aac7-1e838cf1b4f6,2025-06-19,paid_google,pro,US,Retail
623349c6-8dcf-4627-b195-9005bb6b3526,2025-06-23,direct,free,US,Finance
78b8cd04-ad81-4202-a96b-7148131d2657,2025-06-30,paid_google,enterprise,DE,Finance
8f1a2d37-aca8-45ea-a7db-ea5dd59dd1bf,2026-03-22,organic,pro,US,Finance
ac3e2173-607e-4f31-95b0-19f3252ddd5f,2025-09-16,direct,pro,US,Retail
a376c820-4319-4e7f-b2de-7d3dbf0d60a9,2026-03-08,organic,free,US,Tech
f3e118bc-bf9f-47d3-b7f1-d6c4810da5dd,2025-10-06,organic,free,AU,Finance
e893bee0-6786-46cc-8a0a-7de9375964e8,2026-01-15,paid_google,free,IN,Healthcare
b4f46df4-e5ba-4423-8e0b-119f0e92e16a,2025-09-19,direct,basic,US,Healthcare
7a762f4e-ea80-4ecb-9412-272e4bda6e54,2025-10-14,paid_facebook,free,US,Education
25321443-0501-4c60-b713-2c1c678577e5,2026-05-28,paid_facebook,free,FR,Healthcare
5e4b0996-5912-440b-ba5e-54d774f43901,2025-12-03,paid_facebook,free,US,Healthcare
03796234-cf14-44be-86eb-c49fb426771f,2025-10-22,paid_facebook,free,IN,Finance
7fd888f3-ef11-4c58-9f5c-720dcc730b13,2025-08-11,paid_facebook,basic,UK,Retail
e312787d-5c56-49fc-a678-b4d0bb0bfdff,2025-10-07,organic,free,IN,Healthcare
be1d38a1-82fc-4f65-a33b-498a6f0704a8,2026-05-30,organic,basic,UK,Retail
e5957b14-963f-438b-bf11-60506df7ab88,2026-02-16,organic,basic,FR,Tech
f4b86015-6905-44ab-b118-12af195225b4,2025-06-03,referral,free,AU,Healthcare
4e85f839-a2af-4f1c-a21f-3cacf803ba70,2025-09-12,paid_facebook,free,US,Tech
371c0ba6-e6a8-47d7-b436-04e9a44210ed,2026-01-10,paid_google,basic,US,Tech
b2f4a9a7-2847-4ea8-9a69-359d5c052c3d,2026-04-16,organic,free,US,Education
e2eeb36c-1b69-449e-9741-c375ffade076,2026-05-28,organic,free,FR,Retail
d0a77c8b-14cb-4bdb-be55-8c95124cf617,2026-05-20,referral,free,US,Retail
054b683e-3f9f-438f-8f2a-ab650c6aee13,2025-06-10,organic,free,US,Education
6cd264f5-ca28-4c3b-ad94-daa9f3968742,2026-03-29,paid_facebook,free,UK,Finance
652a8175-aadc-4274-8d07-0d94b6cd38e2,2026-01-17,organic,free,CA,Education
cc044578-60c9-45ec-9297-9846de70ef2b,2026-01-05,paid_google,free,US,Education
fa3d6f62-b3ff-4c28-8b15-ba401e5479e8,2025-08-05,paid_google,free,UK,Education
b3d660d8-2103-43eb-b754-a6abbe4d6488,2025-09-20,paid_facebook,basic,DE,Tech
781454fc-50fb-49e7-b819-7d92e3397a89,2025-06-13,paid_google,free,CA,Retail
946cdff7-6719-4640-b9c2-b0cdc44f5bd2,2025-08-25,paid_google,basic,UK,Finance
7b5c681a-4564-44b3-b0c6-a5a02af8084c,2026-01-20,paid_google,free,US,Healthcare
c0df512c-2fcd-4798-b965-8310480b3d25,2025-08-29,direct,basic,US,Healthcare
1baaac9c-9e13-425e-aa5b-9278414cc9fa,2026-04-10,paid_google,free,UK,Healthcare
dd4dfbdd-ef32-44fc-8ca6-1cdbefc3afbf,2025-07-24,organic,basic,UK,Finance
389b490b-27d9-4f7c-adaf-b37647afdaa7,2025-06-12,paid_facebook,free,UK,Healthcare
c0ac46e7-3d4d-4c58-a390-db83bdc0ab12,2025-12-26,paid_google,basic,UK,Finance
df469e48-fe4b-43ec-b8ef-c5b017cedb49,2025-06-14,referral,free,US,Healthcare
e7f34098-9eb9-42e2-a12a-c9a8f1bb1afb,2025-09-29,organic,free,CA,Healthcare
3e52d192-3b2e-4c99-b245-9cb6c8e81682,2025-06-20,organic,free,US,Finance
82fee341-d259-42d0-b4d3-8d171cf92934,2025-08-14,direct,basic,DE,Retail
c4a7022a-9217-4e77-ae58-9d01d9e7bad9,2026-01-29,direct,basic,US,Finance
331fb61a-8b17-4237-b598-5f1db74d58a3,2026-01-09,paid_google,free,US,Finance
7139af15-80ae-4eae-a41c-1f47787609ea,2025-08-09,organic,basic,US,Education
ea534c14-0e93-4ab7-a19a-caeb3ef6f437,2026-04-08,organic,basic,CA,Tech
ef1da0a2-880e-47e3-990c-e4ba1ed233a0,2025-12-28,organic,pro,UK,Tech
5da88846-fad3-4980-bb27-8fa78be87a0f,2025-09-09,paid_google,basic,US,Retail
a24b73b5-b82c-4718-84b9-4f630065273c,2025-12-03,organic,basic,UK,Retail
33b49d99-50c6-4199-a0bd-36fb92cf7191,2025-10-10,referral,free,US,Retail
08c8c7d7-2e7a-4274-bb06-9d99fb6953a3,2025-09-19,organic,basic,DE,Tech
7b2da6b4-4c38-4928-9ad1-d6e3a44ef924,2025-10-10,paid_google,free,US,Retail
54bdf364-2b03-463d-bda8-64c346c0eda7,2025-06-20,paid_facebook,enterprise,IN,Retail
b19fab9e-e18e-48e7-b926-4b0c3f5b3046,2025-06-24,paid_facebook,free,CA,Finance
d279991c-308f-49b9-908f-b60e1570f967,2026-01-13,paid_google,free,US,Finance
81f8146f-3188-458a-a418-93db45e1d36e,2025-11-01,paid_google,free,FR,Tech
6facf291-7393-4b5a-a450-88caae50a7d6,2026-03-20,referral,basic,US,Finance
2edad9a2-92d2-4f2b-8a4f-7bd3da0d6d6c,2026-01-16,paid_facebook,pro,US,Retail
0cb5933d-fbd1-43e8-a321-98a9a06b59e3,2026-04-06,organic,free,US,Finance
0ab72285-d9af-46af-bfd5-ea4ce860137b,2026-05-25,organic,basic,CA,Education
f765336e-8440-4dc5-beea-be7113f9c5ad,2025-12-19,referral,basic,FR,Finance
5aa04f2e-d199-4930-93e6-cba38f218bba,2025-07-08,paid_google,basic,UK,Tech
42a00448-2116-49b9-be5c-96ff0e1d5d48,2026-02-15,direct,free,DE,Retail
2156a56e-f8e1-4b2b-82fe-5e4f034fa69e,2025-12-05,paid_google,basic,FR,Retail
be07aea9-32d2-43d1-a28c-d36c136190cc,2025-07-27,organic,free,UK,Tech
e3de5d35-1638-410b-ba03-f406a054efab,2025-06-20,paid_google,basic,UK,Finance
86dc9a96-fd00-4698-bbe2-bb12ec844485,2026-02-28,paid_google,free,US,Retail
54cc4062-21ec-4631-a08f-4979bae9b317,2025-09-27,paid_google,free,CA,Retail
8706d879-939c-4781-832c-11fda3e0fe12,2025-08-10,referral,basic,US,Education
0fab526a-5ba8-4472-b751-8f9c4d141128,2025-06-04,paid_facebook,free,CA,Tech
5d88a67c-82ad-43b5-aad6-d5b7c032be12,2026-01-07,organic,free,DE,Finance
7f624999-7a85-4834-bb5f-b99c94142da6,2025-06-14,paid_facebook,basic,IN,Finance
663e185b-9f80-40a4-8415-9a2fbca401d5,2025-06-03,paid_google,free,CA,Retail
52b06fb3-bd40-45ca-b2d5-8b77ed600223,2026-01-02,paid_google,free,AU,Healthcare
8e26abbf-8b1c-4813-80f4-1f0c7f458dee,2026-01-15,paid_facebook,free,IN,Education
00651523-b73c-4751-a6b2-4b2ebf44995a,2026-05-02,paid_google,free,UK,Education
65998588-5a26-479e-b38b-5838578ff752,2025-12-03,paid_google,free,UK,Education
edd26320-6490-4922-a12c-1350e0bc9c4d,2025-07-25,paid_google,free,US,Retail
547bb67e-57d0-4397-b93f-35605e4fe368,2026-02-09,paid_facebook,pro,US,Tech
f02cb995-0de5-4231-b97a-24e83ffa6503,2025-06-24,organic,free,UK,Tech
99e0cd62-c3fc-4539-b7c1-c0cec017c1f5,2025-11-09,paid_google,free,UK,Education
ebbe4658-db30-472f-9bbb-2c85e5f83f6e,2025-11-05,paid_google,free,IN,Healthcare
90eac011-0704-438e-86a0-af1e9dea95d2,2025-08-21,organic,free,US,Healthcare
8e2425b3-39ed-4410-8af1-2750ce5f42d6,2025-11-06,referral,basic,IN,Finance
91183200-04cd-4c71-9a96-13b1c3d91c10,2025-12-05,organic,basic,IN,Healthcare
2bbc7fc3-7298-4a00-a3f8-5bdb4bd7cf31,2025-07-30,organic,free,FR,Education
d3deb5b6-ca38-49fb-9142-65294debd7ec,2026-04-01,paid_google,free,US,Finance
a4eda9c6-c562-49a9-bac0-71876eb0fe18,2026-04-15,organic,free,US,Education
445b04dc-71d4-4799-b7b5-6625f2b39e8f,2025-12-28,paid_facebook,basic,IN,Tech
0f4e4650-dbc5-4646-a6b0-303fb549e669,2025-10-30,paid_google,free,UK,Education
71383ca1-a804-4c62-8f41-43c4ac360bbf,2025-09-17,organic,free,IN,Finance
6325bb78-4154-4b42-a708-5b9730fd8c78,2025-08-15,direct,free,FR,Education
1cb955a4-c94c-4e8d-846f-73988f306ba8,2025-06-30,organic,basic,US,Retail
83404832-8df5-49e8-8f44-8dccec8a9e48,2026-04-10,paid_google,pro,US,Finance
099b962b-cbaf-4a26-8370-59e929ae913b,2025-09-25,referral,pro,US,Healthcare
bf3a2afc-de5d-4eac-b72a-48c964e584ca,2026-05-22,paid_google,free,DE,Tech
20c12afb-c02b-43bd-8f56-02674fb54de8,2025-12-09,direct,free,US,Healthcare
f622c978-4c85-402e-8a44-848ac4c1e11a,2025-06-19,referral,free,US,Education
a611e090-a0cc-4361-b861-ce4b52788901,2025-11-20,direct,basic,US,Healthcare
398b5104-ffbc-4a75-8263-c4e508b02c13,2026-01-14,organic,enterprise,IN,Finance
9391d188-ab50-4c1c-8625-05c9621cac6f,2026-05-16,paid_google,free,CA,Retail
9c736162-d9cc-446e-91ab-ab6b5cdce48e,2025-11-30,referral,free,US,Healthcare
3668310d-72db-40d2-b6e5-800d44c7e671,2025-09-21,direct,free,US,Education
7a9a238d-f0d3-49b7-b039-939023a372c4,2025-11-30,direct,free,US,Healthcare
13e273bc-5bc6-47d1-905c-12b145f6f8dc,2025-10-24,referral,free,IN,Healthcare
4f757c9b-7dd4-4b18-a5fa-35854c3b9301,2026-04-15,paid_facebook,free,US,Finance
2c32db03-84c4-4ff1-bffb-0cfc9aaac8ad,2025-09-24,organic,free,UK,Education
b14e8dce-b4df-483d-b78a-8ae17efbe692,2025-09-21,organic,free,CA,Education
c771eee5-fa9b-46b5-b31e-62d68e3f2b6a,2026-02-06,organic,basic,FR,Retail
8794dae8-fe88-48aa-ad13-b9d2a4ad57ac,2026-02-06,organic,free,US,Finance
035135d3-5df5-44c6-817f-b89120935641,2026-03-30,organic,free,US,Finance
479fa5ac-9bc6-41f3-92fd-7db6c46a8108,2026-04-09,organic,free,US,Tech
eb16d88b-b6cd-4ba0-be9f-0cf631748f42,2025-09-26,organic,pro,UK,Retail
53e00e44-0559-48b5-803a-289eb95dfcfe,2026-03-28,direct,basic,CA,Retail
642f2d30-8931-458f-957a-35c9c646cba0,2025-11-08,organic,free,UK,Education
faaa1d3a-1bff-4447-bfbf-bc9634b78212,2025-12-15,organic,free,AU,Education
c9391859-e80c-41ce-b416-11ebaeb24ce0,2026-02-15,paid_facebook,free,UK,Retail
d0e6f7f9-6a6e-4621-af14-920df1aa3794,2025-10-26,referral,basic,US,Finance
ef27f823-68be-4464-a4ed-784c5d569d84,2026-01-26,organic,basic,IN,Tech
a85f8f30-c6c8-4d8c-8399-bd88ac6632df,2025-07-17,organic,pro,US,Education
a2e10573-fbad-4afe-be6d-9ae3341dc8c3,2025-12-15,organic,free,UK,Tech
ab817efc-4e7b-405c-9bf0-f23cc45ab7ab,2025-07-17,organic,enterprise,FR,Retail
d6a1a165-d379-4b95-a2c3-e12bf3500ee3,2025-08-17,organic,enterprise,IN,Finance
0277f0a6-7e58-40d3-a529-6c61aeb61833,2025-10-02,paid_facebook,pro,DE,Tech
3db45580-7b28-4a06-b139-c31ceaf0c3bb,2025-08-14,referral,free,UK,Healthcare
392f1dd3-8649-48c7-8ba1-444cd0a680d1,2026-05-25,paid_facebook,free,US,Retail
4cbfe049-b5ac-4088-a8b8-ccf5bd2d5bb4,2025-10-15,paid_google,free,FR,Finance
af437e31-b48e-44c1-b65a-ac7349dcb040,2025-08-29,organic,free,US,Retail
2b185f1a-a426-4383-8aa6-af2b558c9a2f,2026-04-21,paid_google,free,DE,Retail
5fa636d3-081e-4d2a-9449-a69631e38b15,2025-07-31,paid_google,basic,FR,Tech
a9a6ebb9-2b0e-4cf7-ad54-fd9cf39ce88a,2025-10-16,paid_facebook,basic,AU,Tech
bdad28e9-fbb0-42da-94f6-7e8211448150,2025-07-20,direct,pro,US,Healthcare
bc54fa44-866c-4731-b1e3-2343f6849a37,2026-02-14,organic,free,DE,Education
e5239329-aaa8-4e00-a34a-605fd1429c17,2025-09-15,direct,free,CA,Healthcare
5621acd9-56a6-46b2-b11e-8a7e325cb780,2025-09-21,direct,basic,CA,Finance
18887a69-1535-447d-8362-a8339a7c69c0,2026-05-16,organic,free,IN,Finance
ed5075ba-52d6-478b-9779-a6f88187d064,2026-02-09,organic,free,UK,Retail
f3a67def-6408-40b8-a065-9c80c7b61dec,2025-09-26,organic,enterprise,US,Tech
8869e3db-8b54-4216-a8b4-d69091f5cb09,2025-12-15,paid_google,basic,UK,Retail
f21ddbfb-4449-471d-ab51-c17a669896e2,2026-05-03,organic,free,US,Education
9d6a0a33-c51f-4e56-a107-a96ae0de80ad,2025-07-21,organic,basic,CA,Retail
cb18c7c8-ffbd-49ab-886e-38d87aed0b59,2026-01-31,direct,basic,UK,Finance
a5a5181c-a63b-4255-8bda-13e4fdfe94b7,2025-07-05,organic,basic,UK,Finance
3b2b32bd-46fe-4966-819f-fef72dc5d36a,2026-03-29,organic,basic,US,Healthcare
ec079a04-31f7-4f44-9187-f8a3fa76bd93,2025-08-08,paid_facebook,free,US,Retail
39e21edc-3fd9-4933-8854-b8a68ee04f90,2026-05-15,referral,basic,CA,Tech
69b10565-f06e-4a69-9ba7-88a39df227fc,2026-04-16,organic,free,CA,Education
1ddfd05e-70fa-4463-934b-063b09be355e,2025-07-19,organic,free,UK,Education
7f24bbd6-d6bb-481e-be59-24e028538403,2025-08-13,paid_facebook,pro,IN,Tech
6a53e087-b248-4baf-8f07-0e17c27a71f1,2025-12-09,paid_facebook,free,UK,Education
ae340409-9f5d-40dc-aab9-9029e153ba08,2026-02-16,direct,basic,AU,Tech
aacd2d1d-7061-4c7b-9158-69d1408d149e,2026-05-22,organic,basic,US,Tech
5c8af337-06af-43ab-a5cf-2ea1ece2a4ea,2025-08-09,paid_facebook,pro,US,Healthcare
de7b3b45-7232-40ea-8453-393164ef1e24,2025-08-29,paid_google,pro,US,Retail
e920859c-d8a3-4713-9409-c0bfaefd7791,2026-02-15,direct,free,US,Finance
2b71eaa2-6287-4d91-be7d-879e405959f5,2025-10-04,paid_google,free,FR,Finance
4ad88f28-4635-4f6f-90d8-9c9f3f2eda5e,2026-01-17,paid_google,free,FR,Retail
e40515b3-9a2b-4678-9714-f2c89a4f6b5b,2026-03-22,organic,free,AU,Education
780a5095-63f8-4397-a7d7-edb5f4f472a1,2025-10-07,organic,free,US,Tech
5b38ae4d-ccb1-4a1f-9a2e-3a6effcf5404,2026-03-07,paid_google,free,US,Finance
5d793db1-41ae-4ad8-a4ca-0bd2337cdee1,2026-04-09,organic,basic,IN,Healthcare
282d6d28-8344-4280-8036-cc04dfeaa54f,2025-09-08,paid_google,enterprise,UK,Education
d235f49c-e2b1-43b9-982a-7e86c3f21690,2026-04-22,organic,basic,FR,Healthcare
c1723bd2-093b-4bee-9412-ddf69f0d8ccf,2026-03-24,referral,basic,US,Finance
928ceece-cf83-4c2a-9ab7-1baeda3539f6,2025-11-29,organic,free,US,Retail
